COUNT,X,Y,Zebra,Wildebeest,Elephant,Buffalo,Shoats,Cattle,Giraffe,Grant's Gazelles,Thomson's gazelles
1/3/1982,37.51568,-2.59962,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1982,37.51574,-2.55439,7.1,0.0,0.0,0.0,0.0,0.0,2.9,4.3,0.0
1/3/1982,37.51579,-2.50916,0.0,0.0,0.0,0.0,24.3,65.7,0.0,0.0,0.0
1/3/1982,37.51593,-2.37349,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1/3/1982,37.51598,-2.32826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
1/3/1982,37.51603,-2.28304,0.0,0.0,0.0,0.0,111.4,106.4,1.4,2.2,0.0
1/3/1982,37.51612,-2.19259,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.4,0.0
1/3/1982,37.51616,-2.14736,0.0,0.7,0.0,0.0,0.0,60.7,0.0,5.0,0.0
1/3/1982,37.56027,-2.91625,0.0,0.0,0.0,0.0,89.3,55.7,0.0,0.0,0.0
1/3/1982,37.56033,-2.87102,0.0,0.0,0.0,0.0,86.4,44.3,0.0,0.0,0.0
1/3/1982,37.56039,-2.8258,11.4,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
1/3/1982,37.56044,-2.78057,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1982,37.56049,-2.73535,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1/3/1982,37.56055,-2.69012,0.0,0.0,0.0,0.0,122.2,167.1,0.0,0.0,0.0
1/3/1982,37.5606,-2.64489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
1/3/1982,37.56065,-2.59967,0.0,0.0,0.0,0.0,0.0,114.3,0.0,0.0,0.0
1/3/1982,37.56075,-2.50921,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0
1/3/1982,37.56089,-2.37354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0
1/3/1982,37.56094,-2.32831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
1/3/1982,37.56098,-2.28308,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.9,0.0
1/3/1982,37.56107,-2.19263,0.0,0.0,0.0,0.0,0.0,7.1,0.0,2.2,0.0
1/3/1982,37.56111,-2.1474,0.0,0.0,0.0,0.0,0.0,95.7,2.2,0.0,0.0
1/3/1982,37.6052,-2.96153,0.0,0.0,0.0,0.0,65.0,99.3,0.0,0.0,0.0
1/3/1982,37.60525,-2.91631,0.0,0.0,0.0,0.0,51.4,112.9,0.0,0.0,0.0
1/3/1982,37.60531,-2.87108,0.0,0.0,0.0,0.0,112.9,54.3,0.0,0.0,0.0
1/3/1982,37.60536,-2.82585,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1982,37.60541,-2.78062,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1982,37.60546,-2.7354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1982,37.60552,-2.69017,5.0,0.0,0.0,0.0,97.8,0.0,0.7,0.0,0.0
1/3/1982,37.60557,-2.64494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0
1/3/1982,37.60561,-2.59972,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1982,37.60566,-2.55449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
1/3/1982,37.60576,-2.46404,10.7,0.0,0.0,0.0,0.0,4.3,0.0,2.2,0.0
1/3/1982,37.60585,-2.37358,10.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/3/1982,37.60594,-2.28313,0.0,0.0,0.0,0.0,0.0,177.1,0.7,2.2,0.0
1/3/1982,37.60602,-2.19267,4.3,37.1,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1/3/1982,37.65018,-2.96159,0.0,0.0,0.0,0.0,0.0,30.7,0.0,0.0,0.0
1/3/1982,37.65023,-2.91636,0.0,0.0,0.0,0.0,164.3,160.7,0.0,0.0,0.0
1/3/1982,37.65028,-2.87113,0.0,0.0,0.0,0.0,27.8,90.7,0.0,5.0,0.0
1/3/1982,37.65033,-2.8259,0.0,0.0,0.0,0.0,147.9,0.0,0.0,0.0,0.0
1/3/1982,37.65039,-2.78068,0.0,0.0,0.0,0.0,33.6,26.4,0.0,1.4,0.0
1/3/1982,37.65044,-2.73545,0.0,0.0,0.0,0.0,366.4,87.1,0.7,0.0,2.2
1/3/1982,37.65049,-2.69022,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1982,37.65058,-2.59977,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0
1/3/1982,37.65063,-2.55454,0.0,0.0,0.0,0.0,0.0,9.3,0.0,5.0,0.0
1/3/1982,37.65097,-2.19271,0.0,2.2,0.0,0.0,0.0,43.6,0.0,2.2,0.0
1/3/1982,37.69516,-2.96164,0.0,0.0,0.0,0.0,0.0,111.4,0.0,0.0,0.0
1/3/1982,37.69521,-2.91641,0.0,0.0,0.0,0.0,0.0,102.2,0.0,0.0,0.0
1/3/1982,37.69526,-2.87118,2.9,0.0,0.0,0.0,5.7,0.0,0.0,3.6,0.0
1/3/1982,37.69531,-2.82596,0.0,0.0,0.0,0.0,0.0,125.7,0.0,0.0,0.0
1/3/1982,37.69536,-2.78073,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1982,37.69541,-2.7355,0.0,0.0,0.0,0.0,184.3,348.6,0.0,0.0,0.0
1/3/1982,37.69546,-2.69027,3.6,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1982,37.6955,-2.64504,0.0,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0
1/3/1982,37.69555,-2.59981,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0
1/3/1982,37.69568,-2.46413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1982,37.74014,-2.96169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1982,37.74019,-2.91646,2.9,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0
1/3/1982,37.74024,-2.87123,0.0,0.0,0.0,0.0,97.1,214.3,0.0,0.0,0.0
1/3/1982,37.74029,-2.826,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1982,37.74033,-2.78077,0.0,0.0,0.0,0.0,0.0,75.7,0.0,0.0,0.0
1/3/1982,37.74038,-2.73555,12.2,9.3,0.0,2.2,0.0,0.0,0.0,0.0,12.9
1/3/1982,37.74043,-2.69032,0.0,0.0,0.0,0.0,0.0,67.1,0.0,0.0,0.0
1/3/1982,37.74047,-2.64509,0.7,0.0,0.0,0.0,0.0,0.0,2.2,10.0,0.0
1/3/1982,37.7406,-2.5094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
1/3/1982,37.78512,-2.96174,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/3/1982,37.78517,-2.91651,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0
1/3/1982,37.78522,-2.87128,0.0,0.0,0.0,0.0,30.7,25.7,0.0,0.0,0.0
1/3/1982,37.78531,-2.78082,6.4,0.0,0.0,0.0,0.0,217.8,0.0,0.0,0.0
1/3/1982,37.78536,-2.73559,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
1/3/1982,37.7854,-2.69036,6.4,5.0,0.0,0.0,0.0,186.4,0.0,0.0,0.0
1/3/1982,37.78544,-2.64513,4.3,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0
1/3/1982,37.83011,-2.96179,10.0,0.0,0.0,0.0,0.0,130.0,2.9,0.0,0.0
1/3/1982,37.83015,-2.91656,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1982,37.8302,-2.87133,0.0,0.0,0.0,0.0,0.0,103.6,0.0,4.3,0.0
1/3/1982,37.83041,-2.64517,0.0,0.0,0.0,0.0,406.4,122.9,0.0,0.0,0.0
1/3/1982,37.87518,-2.87137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1/6/1986,36.84141,-2.55344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0
1/6/1986,36.84156,-2.46302,0.0,0.0,0.0,0.0,0.0,27.1,0.0,0.0,0.0
1/6/1986,36.84163,-2.41781,0.0,0.0,0.0,0.0,195.0,40.7,0.0,0.0,0.0
1/6/1986,36.88636,-2.55351,0.0,0.0,0.0,0.0,0.0,121.4,0.0,0.0,0.0
1/6/1986,36.88643,-2.50831,14.3,0.0,0.0,0.0,0.0,85.7,2.2,0.0,0.0
1/6/1986,36.8865,-2.4631,5.0,1.4,0.0,0.0,54.3,129.3,0.0,0.0,0.0
1/6/1986,36.9313,-2.55359,0.0,0.0,0.0,0.0,33.6,59.3,0.0,0.0,0.0
1/6/1986,36.93151,-2.41795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1/6/1986,36.97618,-2.59887,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0
1/6/1986,36.97625,-2.55366,0.0,1.4,0.0,0.0,225.0,57.1,0.0,0.0,0.0
1/6/1986,36.97632,-2.50845,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/6/1986,36.97639,-2.46323,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0
1/6/1986,36.97659,-2.3276,0.0,0.0,0.0,0.0,122.2,0.0,0.0,0.0,0.0
1/6/1986,37.02106,-2.64416,0.0,12.9,0.0,0.0,0.0,40.0,0.0,7.1,0.0
1/6/1986,37.02113,-2.59894,0.0,4.3,0.0,0.0,0.0,32.9,0.0,0.0,0.0
1/6/1986,37.0214,-2.41809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/6/1986,37.06609,-2.59901,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.7,4.3
1/6/1986,37.06635,-2.41815,0.0,0.0,0.0,0.0,0.0,28.6,0.0,0.0,0.0
1/6/1986,37.06641,-2.37294,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0
1/6/1986,37.06654,-2.28251,0.0,1.4,0.0,0.0,0.0,0.0,0.0,15.0,0.0
1/6/1986,37.11098,-2.64429,0.0,2.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.11111,-2.55386,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.1113,-2.41821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
1/6/1986,37.11136,-2.373,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.2,0.0
1/6/1986,37.11148,-2.28257,0.0,0.0,0.0,0.0,0.0,140.0,0.0,3.6,0.0
1/6/1986,37.11154,-2.23735,0.0,0.0,0.0,0.0,32.9,0.0,0.0,0.0,0.0
1/6/1986,37.1558,-2.7348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
1/6/1986,37.15587,-2.68958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
1/6/1986,37.15593,-2.64436,0.0,0.7,0.0,0.0,0.0,0.0,0.0,7.8,0.0
1/6/1986,37.156,-2.59915,0.0,0.0,0.0,73.6,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.15606,-2.55393,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.15613,-2.50871,0.0,1.4,0.0,0.0,77.1,0.0,0.0,3.6,0.0
1/6/1986,37.15625,-2.41828,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.15648,-2.23741,0.0,0.0,0.0,0.0,333.6,51.4,0.0,13.6,0.0
1/6/1986,37.15654,-2.19219,0.0,0.7,0.0,0.0,46.4,0.0,9.3,5.0,0.0
1/6/1986,37.20083,-2.68965,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0
1/6/1986,37.20089,-2.64443,0.0,6.4,6.4,0.0,0.0,0.0,0.0,6.4,2.9
1/6/1986,37.20096,-2.59921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.7
1/6/1986,37.20108,-2.50877,15.0,7.8,0.0,0.0,0.0,0.0,0.0,13.6,0.0
1/6/1986,37.2012,-2.41834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
1/6/1986,37.20143,-2.23746,0.0,0.0,0.0,0.0,501.4,16.4,0.0,5.0,0.0
1/6/1986,37.20148,-2.19224,0.0,0.0,0.0,0.0,57.1,485.0,2.9,0.0,0.0
1/6/1986,37.20153,-2.14703,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0
1/6/1986,37.24579,-2.68971,0.7,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3.6
1/6/1986,37.24585,-2.64449,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.24591,-2.59927,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.24603,-2.50883,40.7,10.7,0.0,0.0,0.0,135.0,0.0,9.3,0.0
1/6/1986,37.24609,-2.46361,0.0,0.0,0.0,0.0,353.6,7.1,0.0,7.8,0.0
1/6/1986,37.24615,-2.41839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0
1/6/1986,37.24632,-2.28274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1/6/1986,37.24637,-2.23752,0.0,0.0,0.0,0.0,0.0,127.1,3.6,0.0,0.0
1/6/1986,37.24643,-2.1923,0.0,2.9,0.0,0.0,0.0,0.0,0.0,13.6,0.0
1/6/1986,37.24648,-2.14708,0.0,7.8,0.0,0.0,0.0,47.8,1.4,7.1,0.0
1/6/1986,37.29062,-2.78021,0.0,0.0,0.0,0.0,137.1,0.0,0.7,4.3,7.1
1/6/1986,37.29075,-2.68977,0.0,28.6,28.6,0.0,0.0,0.0,0.0,2.2,5.0
1/6/1986,37.29099,-2.50889,0.0,13.6,0.0,0.0,10.7,2.9,0.0,4.3,0.0
1/6/1986,37.29116,-2.37323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0
1/6/1986,37.29121,-2.32801,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
1/6/1986,37.29132,-2.23757,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0
1/6/1986,37.29137,-2.19235,0.0,11.4,0.0,0.0,0.0,56.4,0.0,0.0,0.0
1/6/1986,37.29142,-2.14713,0.0,5.7,0.0,0.0,0.0,25.0,0.0,0.7,5.0
1/6/1986,37.33553,-2.8255,5.7,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0
1/6/1986,37.33565,-2.73506,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0
1/6/1986,37.33571,-2.68984,1.4,18.6,0.0,0.0,0.0,48.6,0.0,2.2,0.0
1/6/1986,37.33583,-2.59939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1/6/1986,37.33595,-2.50895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/6/1986,37.33606,-2.41851,1.4,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
1/6/1986,37.33611,-2.37329,0.0,7.8,0.0,0.0,0.0,0.0,7.1,0.0,0.0
1/6/1986,37.33627,-2.23762,4.3,8.6,0.0,0.0,0.0,0.0,6.4,3.6,2.9
1/6/1986,37.33632,-2.1924,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.38068,-2.6899,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0
1/6/1986,37.38079,-2.59945,4.3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1/6/1986,37.38096,-2.46378,0.0,0.0,0.0,0.0,0.0,15.7,2.2,0.0,0.0
1/6/1986,37.38112,-2.32812,0.0,1.4,0.0,0.0,0.0,0.0,1.4,0.0,0.0
1/6/1986,37.38122,-2.23767,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/6/1986,37.38127,-2.19245,0.0,0.0,0.0,0.0,0.0,22.9,2.2,0.0,0.0
1/6/1986,37.38131,-2.14722,12.2,0.7,0.0,0.0,0.0,0.0,0.0,5.7,0.0
1/6/1986,37.42541,-2.87085,0.0,0.0,0.0,0.0,76.4,37.8,0.0,0.0,0.0
1/6/1986,37.42559,-2.73518,0.0,0.7,0.0,0.0,88.6,46.4,0.0,0.0,0.0
1/6/1986,37.42564,-2.68995,0.0,0.0,0.0,0.0,5.7,6.4,0.0,0.0,0.0
1/6/1986,37.4257,-2.64473,0.0,0.0,0.0,0.0,48.6,214.3,0.0,5.0,0.0
1/6/1986,37.42576,-2.59951,7.1,7.8,0.0,0.0,0.0,0.0,0.0,3.6,0.0
1/6/1986,37.42587,-2.50906,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/6/1986,37.42607,-2.32817,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0
1/6/1986,37.42612,-2.28294,0.0,0.0,0.0,0.0,0.0,117.8,0.0,0.0,0.0
1/6/1986,37.42617,-2.23772,0.0,0.0,0.0,0.0,93.6,25.0,0.0,0.0,2.2
1/6/1986,37.42621,-2.1925,5.0,1.4,0.0,0.0,4.3,12.9,0.0,0.0,0.0
1/6/1986,37.42626,-2.14727,0.0,0.0,0.0,0.0,26.4,11.4,0.0,5.7,5.0
1/6/1986,37.42631,-2.10205,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.47032,-2.91613,0.0,0.0,0.0,0.0,7.8,47.8,0.0,0.0,0.0
1/6/1986,37.47038,-2.87091,0.0,0.0,0.0,0.0,145.7,0.0,0.0,0.0,0.0
1/6/1986,37.47044,-2.82568,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.4705,-2.78046,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.2,0.0
1/6/1986,37.47055,-2.73524,17.8,18.6,0.0,0.0,47.1,0.0,4.3,10.7,0.0
1/6/1986,37.47061,-2.69001,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,2.2
1/6/1986,37.47067,-2.64479,1.4,5.0,0.0,0.0,0.0,0.0,0.0,3.6,4.3
1/6/1986,37.47072,-2.59956,17.1,32.2,0.0,0.0,136.4,26.4,0.0,0.0,0.0
1/6/1986,37.47077,-2.55434,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/6/1986,37.47083,-2.50911,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.47093,-2.41866,2.9,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0
1/6/1986,37.47107,-2.28299,0.0,0.0,0.0,0.0,8.6,38.6,0.0,0.0,0.0
1/6/1986,37.47112,-2.23777,0.0,1.4,0.0,0.0,28.6,12.2,0.0,5.0,0.0
1/6/1986,37.47116,-2.19254,0.0,2.9,0.0,0.0,0.0,275.0,0.0,0.0,0.0
1/6/1986,37.47121,-2.14732,0.0,3.6,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1/6/1986,37.47125,-2.10209,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.5153,-2.91619,0.0,0.0,0.0,0.0,16.4,53.6,0.0,0.0,0.0
1/6/1986,37.51535,-2.87097,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0
1/6/1986,37.51541,-2.82574,0.0,0.0,0.0,0.0,37.8,57.8,0.0,0.0,0.0
1/6/1986,37.51547,-2.78052,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0
1/6/1986,37.51552,-2.73529,0.0,5.7,0.0,0.0,26.4,25.0,0.0,0.0,0.0
1/6/1986,37.51563,-2.64484,7.1,0.0,0.0,0.0,0.0,2.2,0.0,1.4,0.0
1/6/1986,37.51568,-2.59962,15.7,5.0,0.0,0.0,77.8,0.0,10.0,0.7,0.0
1/6/1986,37.51574,-2.55439,2.2,12.9,0.0,0.0,140.0,37.8,5.7,0.0,0.0
1/6/1986,37.51579,-2.50916,7.1,20.7,0.0,0.0,0.0,51.4,4.3,3.6,0.0
1/6/1986,37.51584,-2.46394,0.0,0.0,0.0,0.0,0.0,20.7,0.0,0.0,0.0
1/6/1986,37.51588,-2.41871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0
1/6/1986,37.51598,-2.32826,0.0,0.7,0.0,0.0,0.0,22.9,0.0,0.0,0.0
1/6/1986,37.51603,-2.28304,11.4,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.51607,-2.23781,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/6/1986,37.51612,-2.19259,0.0,0.0,0.0,0.0,0.0,58.6,0.0,0.0,0.0
1/6/1986,37.51616,-2.14736,0.0,8.6,0.0,0.0,171.4,66.4,0.0,3.6,0.0
1/6/1986,37.56022,-2.96148,0.0,0.0,0.0,0.0,56.4,22.2,0.0,0.0,0.0
1/6/1986,37.56027,-2.91625,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0
1/6/1986,37.56033,-2.87102,0.0,0.0,0.0,0.0,3.6,12.2,0.0,11.4,0.0
1/6/1986,37.56039,-2.8258,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.56044,-2.78057,0.0,0.0,0.0,0.0,193.6,42.2,0.7,0.0,0.0
1/6/1986,37.56049,-2.73535,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,0.0
1/6/1986,37.56055,-2.69012,2.2,1.4,0.0,4.3,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.5606,-2.64489,0.0,0.0,0.0,0.0,118.6,0.0,2.2,0.0,0.0
1/6/1986,37.56065,-2.59967,3.6,7.1,0.0,0.0,0.0,27.8,4.3,0.0,0.0
1/6/1986,37.5607,-2.55444,13.6,7.8,0.0,0.0,0.0,0.0,1.4,7.8,0.0
1/6/1986,37.56075,-2.50921,12.2,22.9,0.0,0.0,0.0,131.4,0.0,7.1,0.0
1/6/1986,37.5608,-2.46399,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.56084,-2.41876,0.0,0.0,0.0,0.0,4.3,3.6,0.0,0.7,0.0
1/6/1986,37.56089,-2.37354,0.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.56094,-2.32831,10.7,7.8,0.0,0.0,0.0,41.4,0.0,0.0,0.0
1/6/1986,37.56098,-2.28308,0.0,0.0,0.0,0.0,115.7,200.0,0.0,0.0,0.0
1/6/1986,37.56102,-2.23786,20.7,10.7,0.0,0.0,0.0,27.8,0.0,1.4,0.0
1/6/1986,37.56107,-2.19263,0.0,0.0,0.0,0.0,224.3,103.6,0.0,0.0,0.0
1/6/1986,37.56111,-2.1474,0.0,0.0,0.0,0.0,5.0,12.2,4.3,0.0,0.0
1/6/1986,37.6052,-2.96153,0.0,0.0,0.0,0.0,0.0,67.1,0.0,0.0,0.0
1/6/1986,37.60525,-2.91631,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0
1/6/1986,37.60531,-2.87108,0.0,0.0,0.0,0.0,33.6,14.3,0.0,0.0,0.0
1/6/1986,37.60536,-2.82585,9.3,0.0,0.0,0.0,75.0,167.8,0.0,0.0,0.0
1/6/1986,37.60541,-2.78062,12.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7
1/6/1986,37.60546,-2.7354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0
1/6/1986,37.60552,-2.69017,0.0,0.0,0.0,0.0,137.9,5.0,0.0,0.0,0.0
1/6/1986,37.60557,-2.64494,0.0,0.0,0.0,0.0,66.4,137.9,0.0,0.0,0.0
1/6/1986,37.60561,-2.59972,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.60566,-2.55449,5.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.60571,-2.50926,0.0,5.7,0.0,0.0,0.0,165.7,0.0,0.0,0.0
1/6/1986,37.60594,-2.28313,0.0,0.0,0.0,0.0,0.0,15.7,1.4,0.0,0.0
1/6/1986,37.60598,-2.2379,7.8,12.2,0.0,0.0,43.6,36.4,3.6,0.0,0.0
1/6/1986,37.65018,-2.96159,0.0,0.0,0.0,0.0,75.7,0.0,0.0,0.0,0.0
1/6/1986,37.65023,-2.91636,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0
1/6/1986,37.65028,-2.87113,0.0,0.0,0.0,0.0,5.7,15.7,0.0,0.0,0.0
1/6/1986,37.65033,-2.8259,0.0,0.0,0.0,0.0,0.0,100.7,0.0,1.4,0.0
1/6/1986,37.65039,-2.78068,0.0,0.0,0.0,0.0,72.9,48.6,0.0,0.0,0.0
1/6/1986,37.65044,-2.73545,0.0,0.0,0.0,0.0,107.1,0.0,0.0,0.0,0.0
1/6/1986,37.65049,-2.69022,0.0,0.0,0.0,0.0,4.3,5.7,0.0,0.0,0.0
1/6/1986,37.65053,-2.64499,22.2,37.8,0.0,0.0,0.0,0.0,0.0,24.3,0.0
1/6/1986,37.65058,-2.59977,12.2,152.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.65063,-2.55454,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.65067,-2.50931,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1/6/1986,37.65093,-2.23794,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0
1/6/1986,37.69516,-2.96164,0.0,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0
1/6/1986,37.69521,-2.91641,0.0,0.0,0.0,0.0,31.4,125.0,0.0,0.0,0.0
1/6/1986,37.69531,-2.82596,0.0,0.0,0.0,0.0,53.6,336.4,0.0,0.0,0.0
1/6/1986,37.69536,-2.78073,0.0,0.0,0.0,0.0,66.4,67.8,0.7,0.0,0.0
1/6/1986,37.69541,-2.7355,0.0,0.0,0.0,0.0,100.7,17.8,0.0,0.0,0.0
1/6/1986,37.6955,-2.64504,0.0,5.7,0.0,0.0,196.4,168.6,0.0,0.0,0.0
1/6/1986,37.69555,-2.59981,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/6/1986,37.69564,-2.50935,33.6,4.3,0.0,0.0,0.0,0.0,0.0,16.4,5.0
1/6/1986,37.69568,-2.46413,12.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.74014,-2.96169,0.0,0.0,0.0,0.0,118.6,0.0,0.0,0.0,0.0
1/6/1986,37.74019,-2.91646,5.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
1/6/1986,37.74024,-2.87123,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/6/1986,37.74033,-2.78077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
1/6/1986,37.74038,-2.73555,0.0,0.0,0.0,1.4,0.0,0.0,0.0,3.6,0.0
1/6/1986,37.74043,-2.69032,0.0,4.3,0.0,0.0,0.0,6.4,0.0,5.0,0.0
1/6/1986,37.7406,-2.5094,13.6,0.7,0.0,0.0,0.0,0.0,0.0,7.1,0.0
